"country_code","description","title","id","company","adref","location","created"
"ch","Your mission Your Position You will be part of the software team and help develop solutions to handle the large amount of data generated by the devices, bringing back relevant information to customers. Your profile Responsibilities Assist in developing and maintaining web applications using front-end and back-end technologies. Collaborate with senior developers to understand project requirements and implement features. Participate in code reviews and contribute to team discussions to enhance co…","Junior Software Engineer","5574591143","Kitro","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDU5MTE0MyIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.qZaky7f0IFmYzGOFvPH8aquYhAJxO6UjOICncQbB38Y","Oberengstringen, Dietikon","2026-01-08T21:21:22Z"
"ch","Für ein strategisches Pricing-Programm im Privatkundengeschäft (P&C Pricing, DDC 4.0) suchen wir einen erfahrenen Machine Learning Engineer, der datengetriebene Modelle produktiv einsetzt und echten Business Value schafft. Du arbeitest in einem kleinen, hochqualifizierten ML-Squad und begleitest Lösungen End-to-End – von der Datenpipeline bis zum produktiven Betrieb. Entwicklung, Operationalisierung und Wartung von Data- und Machine-Learning-Pipelines auf einer modernen Cloud-Plattform Integrat…","Machine Learning Engineer (GCP, Terraform & AI)","5574057630","PROSTAFF Schweiz GmbH","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0MDU3NjMwIn0.f1dITAUvgKB-y_u-56IykwqdJU27XIvdg3K8gB2lPZ4","Zürich","2026-01-08T19:26:00Z"
"ch","Team Wallee Group is a leader in delivering advanced payment solutions, focusing on providing robust, scalable, and secure systems across multiple domains. We are dedicated to enhancing customer experiences by offering innovative payment and finance systems that support businesses in growing efficiently. Our operations span across multiple countries, and we thrive on collaboration and agility, using frameworks like Scrum to organize teams. At Wallee, we aim to stay at the forefront of market tr…","Head of Risk","5574057588","Wallee Group AG","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDA1NzU4OCIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.7p0xu_hZ4tOKxvohr5rKQvqYrPVMfhbSZVXpFRCj-mQ","Winterthur, Kanton Zürich","2026-01-08T19:25:58Z"
"ch","12 Months, 100% Workload Oxyle is a multi-award winning Swiss based cleantech start-up founded in 2020. Our mission is to protect the health of our precious bodies of water by eliminating discharge of persistent and toxic micropollutants like PFAS, pesticides, hormones, pharmaceuticals, and chemicals at their source, using our efficient, cost-effective, and sustainable water treatment technology. Our game-changing solution completely degrades organic contaminants from wastewater without filteri…","Innovation R&D Intern","5573896384","Oxyle AG","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczODk2Mzg0In0.qn8UxMJl428pShVG-AlZK7nRSF680dP_NP97iBGx_BA","Schweiz","2026-01-08T16:55:36Z"
"ch","Purpose: The Head of Human Resources is responsible for leading and developing the Group’s HR function in Switzerland and internationally. Reporting directly to Executive Management, the role acts as a strategic business partner, ensuring effective people management, compliance with applicable labor law in all countries where Leclanché has operations, and alignment of HR strategy with the Company’s business objectives. Role & Responsibilities: Global HR Leadership & Strategy • Define and implem…","Head Of Human Resources","5573805476","Leclanché e-Mobility SA","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczODA1NDc2In0.ZMrGQ8977QyZQNvutJjHEK1L2s4TXd7hzxL8oUXvZwQ","Yverdon-les-Bains, Jura-Nord vaudois","2026-01-08T15:36:28Z"
"ch","Introduction de la société Fondée enà Lancaster, en Pennsylvanie, Hamilton crée des montres offrant un équilibre unique entre authenticité et innovation. Les montres Hamilton ont contribué à la synchronisation des premiers chemins de fer et accompagnées les pionniers de l'aviation, ainsi que les soldats américains. Grandes favorites des cinéastes depuis des décennies, les montres Hamilton sont apparues dans plus de 500 films, avec des modèles personnalisés ayant joué un rôle clé dans plusieurs …","Constructeur-Trice Habillage 100%","5573805475","Hamilton International Ltd.","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MzgwNTQ3NSIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.7i54FF0Le0w6JOoGGXLgwuWUSGUEkLS5PI5j5aFGCNo","Schweiz","2026-01-08T15:36:28Z"
"ch","PRINCIPAL ELEMENTS & ACCOUNTABILITIES Dealing of Single Hedge Funds and Private Placements Managing and executing instructions like corporate actions, proxy votes, conversions, capital calls and distributions Inputs prices and revaluations of assets in the systems Keeping line by line clients investment accounting up to date Collating KYC, FATCA and compliance documentation for fund administrators and other third parties Preparing SWIFT payment instructions Inputting investment transactions and…","Employé De Commerce - Investment Support Officer","5573804992","Stonehage Fleming SA","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczODA0OTkyIn0.vrQrfLFnAM82VwdoEdWbuWIz336E7pssCXDacwxPOs4","Schweiz","2026-01-08T15:35:44Z"
"ch","Willst du aktiv an der Weiterentwicklung der Migros Bank mitwirken und innovative CRM-Lösungen im Banking mitgestalten? Als Technical Solution Architekt spielst du eine entscheidende Rolle in unserem Team ""Home of CRM"" und hilfst uns, das CRM-Tool BSI technisch optimal einzubetten. So stellen wir zusammen mit anderen Bereichen einen bestmöglichen Kundenservice sicher. Was du bewegst Du entwickelst die BSI Software innerhalb der Migros Bank weiter und setzt zusammen mit dem Team Anforderungen au…","Solution Architekt Crm-Tool ""bsi""","5573804704","Migros Bank AG","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczODA0NzA0In0.mhKCEqXs-jWTdMWCuuCB3eqeRu8hQIQJjr66-aN8io0","Wallisellen, Bülach","2026-01-08T15:35:35Z"
"ch","Logistics Supervisor, Zurich Mercury is the European leader in construction solutions. We build and manage complex engineering & construction projects for the world’s leading corporations. Our solutions help deliver technologies and life changing advancements that connect people, communities, and businesses, giving them the power to achieve incredible things. Our people have the courage to be innovative. Their determination and sharp focus enable us to deliver with certainty, time and time agai…","Logistics Supervisor","5573804300","Mercury Engineering Switzerland GmbH","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczODA0MzAwIn0.UCnDYUKSeRuCGwG-cx5Ku7goDD8K4eehLToXtmtRExs","Opfikon, Bülach","2026-01-08T15:34:50Z"
"ch","Your Mission - Take ownership of the design, development, testing and deployment of smart contracts within a sophisticated DeFi ecosystem. - Translate business and product requirements into secure, scalable blockchain architectures. - Work hand-in-hand with fellow engineers, product owners and other stakeholders to deliver new blockchain functionalities. - Apply rigorous testing methodologies (unit, integration, fuzzing) to ensure robustness and security. - Help evolve the blockchain infrastruc…","Senior Blockchain Developer - Web3 Scale-Up","5573803585","Finders SA","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczODAzNTg1In0.fLq9O4lG_BFpOzvWorOnzRZRCHBfd1LDRe13kXbpI78","Lausanne","2026-01-08T15:34:04Z"
"ch","Pourquoi choisir API ? API, avec plus de 30 ans d'expérience, est une entreprise familiale, reconnue pour sa réelle expertise IT ; transformation digitale, service de support, Cloud Nous avons su nous nous entourer des meilleurs experts afin de répondre au mieux aux besoins spécifiques de nos clients. En optant pour API, vous choisissez une entreprise à taille humaine bénéficiant d'un solide savoir-faire en IT. Nous sommes fiers de notre culture d’entreprise unique car nous offrons des opportun…","Market Data Engineer","5573703558","API S.A.","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MzcwMzU1OCIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.vA9AiP96uVJfnjOohV-kCHVCtLvwV6dF-bAvEbqSv3s","Genf","2026-01-08T13:03:24Z"
"ch","Senior Blockchain Engineer - DeFi / Smart Contracts Lausanne, Switzerland (Hybrid) | 80-100% | Permanent contract A fast-growing Swiss technology company is looking for an experienced Senior Blockchain Engineer to strengthen its DeFi product team. In this role, you'll be at the heart of designing and building innovative decentralized finance solutions, working in a collaborative environment where new ideas are encouraged and quickly turned into Blockchain Developer - Web3 Scale-upYour Mission -…","Senior Blockchain Developer - Web3 Scale-up","5573703091","Finders SA","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MzcwMzA5MSIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.F4yLrTiYjdAPa7mtBksJi2dke-Tg5oXcJSduG6Z71Is","Le Mont-sur-Lausanne, Lausanne","2026-01-08T13:03:13Z"
"ch","The position reports to the Group Head of Investment Support team in Neuchâtel. Other working relationships include all members of Group Operations, FO, Dealing and Treasury, Banking and various external business contacts (Financial institutions). OVERALL PURPOSE The individuals will be responsible for executing instructions and various administrative tasks around investment management in an accurate way and by respecting appropriate deadlines Employé(e) de commerce - Investment Support Officer…","Employé de commerce - Investment Support Officer","5573702603","Stonehage Fleming SA","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczNzAyNjAzIn0.M_rIOaE-P1gFqfbLzRYdeGjqdwPOUe-axC58nBZcEZs","Neuenburg","2026-01-08T13:02:53Z"
"ch","Be your best with Bechtle Avec plus de 15 000 employés, nous sommes l'une des entreprises informatiques les plus prospères et les leaders du marché dans notre secteur. L'association de la vente directe de produits informatiques et d'une gamme complète de prestations de services proposée par les différentes sociétés de services informatiques fait de nous un partenaire informatique fort et porteur d'avenir (« zukunftsstark ») pour les entreprises moyennes, les grands groupes et le secteur public.…","Gestionnaire de support d'applications IT - Imagerie médicale","5573702597","Bechtle Suisse SA","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczNzAyNTk3In0.tP8SHT9szxaYbFXku-gc95P1eewcRZVggxFVYe_Rf0o","Le Mont-sur-Lausanne, Lausanne","2026-01-08T13:02:52Z"
"ch","Constructeur-trice Habillage 100% Introduction de la société Fondée en 1892 à Lancaster, en Pennsylvanie, Hamilton crée des montres offrant un équilibre unique entre authenticité et innovation. Les montres Hamilton ont contribué à la synchronisation des premiers chemins de fer et accompagnées les pionniers de l'aviation, ainsi que les soldats américains. Grandes favorites des cinéastes depuis des décennies, les montres Hamilton sont apparues dans plus de 500 films, avec des modèles personnalisé…","Constructeur-trice Habillage 100%","5573702458","Hamilton International Ltd.","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczNzAyNDU4In0.pCz1JemIVdXkIFlCMS2fF-rAUd1Cy51dWQ9NVIz8CBs","Biel","2026-01-08T13:02:33Z"
"ch","With over a century of experience in battery research and manufacturing, Leclanché is well placed to tackle the challenges of the transition to a carbon-free society. As the only European manufacturer of both power and energy lithium-ion battery cells, Leclanché provides the most effective energy storage solutions for electric vehicles, industrial, marine, grid and microgrid applications. Our world leading in-house technologies and ownership of the full value chain from electrochemistry to ener…","Head of Human Resources","5573702402","Leclanché e-Mobility SA","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczNzAyNDAyIn0.WKnUpuxh5YvwvAsIZVsCPp5dtJ5cTl6PNUWjvJQKfgk","Yverdon-les-Bains, Jura-Nord vaudois","2026-01-08T13:02:25Z"
"ch","Vous aimeriez contribuer au développement du canton de Fribourg, avez l'esprit du service public, et cherchez un poste varié qui fait sens ? A lEtat de Fribourg vous travaillerez pour le plus grand employeur du canton. A lécoute, dynamique et tournée vers lavenir, l'administration cantonale, et ses établissements, sont au service de la population fribourgeoise. Chef-fe de secteur - Gestion et digitalisation des flux Qui sommes-nous? L'Etablissement cantonal des assurances sociales (ECAS) est…","Chef-fe de secteur - Gestion et digitalisation des flux","5573702362","Etat de Fribourg","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczNzAyMzYyIn0.cFjI82Pdy0euo2SNPcGPOhg1RH7vQy8zP-Ls_zRlbgc","Givisiez, Saane","2026-01-08T13:02:20Z"
"ch","Job Description Join CERN as a Digital IC Design & Validation Engineer, and help shape the future of Monolithic Active Pixel Sensors for particle detectors. In this role, you will contribute to the design, verification, and lab-based validation of complex digital circuits, working alongside a multidisciplinary team of analog, verification, and instrumentation specialists. Ideal candidates will have experience of digital design of ASICs or FPGAs, lab-based validation, and enthusiasm for pushing …","Digital IC Design & Validation Engineer (EP-ESE-ME-2025-244-GRAP)","5573668989","CERN","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MzY2ODk4OSIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.fzxvr5ruhHs6Ga27qNv5FcPWwhgy0MqkZXfp3qz7lTY","Kanton Genf, Schweiz","2026-01-08T12:05:26Z"
"ch","Adecco Wir suchen einen engagierten und erfahrenen Produktmanager für unser Portfolio- und Lifecycle-Management-Team. Aufgaben - Verantwortung für das Portfolio- und Lifecycle-Management des Produktprogramms - Planung und Durchführung der Markteinfuhr neuer Produkte und Systeme - Bereitstellung und Durchführung von Produktschulungen - Koordination und Umsetzung von Produktänderungen sowie Produkt Data Management - Gestaltung und Weiterentwicklung der Produkt-Roadmap - Begleitung von Entwicklung…","Produktmanager (m/w/d) 100%","5573199142","Adecco","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MzE5OTE0MiIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.0rH-EygX6Zj66dRAqc6kOD-lzJbE3IO_dc6NAu1TGkY","Dagmersellen, Willisau","2026-01-08T06:15:05Z"
"ch","Manpower ​ Experis® is a global leader in IT professional resourcing, permanent recruitment, project solutions, and managed services. With over 25 years of experience in Switzerland and offices in Zürich, Basel, and Geneva, we connect top IT talent with leading companies. Our mission is to help professionals unlock their potential and thrive in dynamic, future-ready careers. ​ We are looking for an Intern HR Specialized Modalities Platform (m/f/d) for a leading Pharma Company at the HQ in Basel…","Intern - HR Specialized Modalities Platform","5573197452","Manpower","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTczMTk3NDUyIn0.GP-nJb9Dgm4N0OUq7C8GgcN4UZNBj9nKYLCQGxcnvw8","Basel, Basel-Stadt","2026-01-08T06:14:01Z"
